order_id,order_date,date_id,customer_id,store_id,employee_id,payment_method,order_status,total_revenue,total_cost
ORD0009967,2024-04-05,20240405,CUS01444,4,EMP0094,Credit Card,Completed,10803.5,8450.0
ORD0000496,2024-04-05,20240405,CUS02934,2,EMP0030,Debit Card,Completed,437.0,220.0
ORD0000200,2024-04-05,20240405,CUS01320,4,EMP0090,InstaPay,Returned,1470.0,690.0
ORD0001555,2024-04-05,20240405,CUS01550,4,EMP0086,Fawry,Completed,1266.0,620.0
ORD0008422,2024-04-05,20240405,CUS02784,2,,Credit Card,Returned,1192.0,590.0
ORD0010118,2024-04-05,20240405,CUS01218,5,EMP0112,Vodafone Cash,Completed,812.0,420.0
ORD0004781,2024-04-05,20240405,CUS02624,4,EMP0083,Credit Card,Completed,2273.5,1270.0
ORD0011885,2024-04-06,20240406,CUS01808,4,EMP0092,Fawry,Completed,442.0,280.0
ORD0000757,2024-04-06,20240406,CUS00391,2,EMP0043,  Fawry  ,Completed,3895.0,2180.0
ORD0001779,2024-04-06,20240406,CUS01232,2,EMP0049,Debit Card,Returned,105.0,70.0
ORD0003001,2024-04-06,20240406,CUS01675,7,EMP0135,Vodafone Cash,Completed,3315.0,2000.0
ORD0011033,2024-04-06,20240406,CUS02186,12,EMP0177,Credit Card,Completed,940.0,460.0
ORD0008784,2024-04-06,20240406,CUS01665,9,EMP0145,  Fawry  ,Completed,1884.0,1000.0
ORD0000302,2024-04-06,20240406,CUS00867,15,EMP0207,Debit Card,Completed,1350.0,660.0
ORD0005076,2024-04-06,20240406,CUS00640,2,EMP0051,Debit Card,Returned,140.0,60.0
ORD0005933,2024-04-06,20240406,CUS02558,2,EMP0048,Credit Card,Completed,630.0,310.0
ORD0000569,2024-04-06,20240406,CUS02296,10,EMP0152,Debit Card,Completed,249.0,140.0
ORD0000139,2024-04-06,20240406,CUS01599,5,,  Vodafone Cash  ,Returned,2880.0,2800.0
ORD0006580,2024-04-06,20240406,CUS01906,2,EMP0029,InstaPay,Returned,18033.0,16580.0
ORD0006894,2024-04-06,20240406,CUS02932,9,EMP0145,Credit Card,Completed,2667.0,2040.0
ORD0006763,2024-04-07,20240407,CUS02914,15,,Cash,Completed,171.0,90.0
ORD0006003,2024-04-07,20240407,CUS00136,9,EMP0150,Vodafone Cash,Completed,3540.0,2950.0
ORD0003571,2024-04-07,20240407,CUS00605,6,EMP0113,  Cash  ,Completed,39646.0,33930.0
ORD0001269,2024-04-07,20240407,CUS02043,11,,Fawry,Completed,504.0,310.0
ORD0002762,2024-04-07,20240407,CUS00578,14,EMP0194,  Cash  ,Completed,396.0,220.0
ORD0003433,2024-04-07,20240407,CUS01067,12,EMP0180,Cash,Completed,444.0,210.0
ORD0010324,2024-04-07,20240407,CUS01239,4,EMP0083,Vodafone Cash,Completed,720.0,400.0
ORD0001293,2024-04-07,20240407,CUS00472,6,EMP0121,Cash,Completed,1338.0,670.0
ORD0002395,2024-04-07,20240407,CUS02829,9,EMP0149,  Debit Card  ,Completed,484.5,250.0
ORD0000112,2024-04-07,20240407,CUS00081,2,EMP0031,Cash,Completed,440.0,200.0
ORD0002543,2024-04-07,20240407,CUS01766,12,EMP0175,InstaPay,Completed,11493.0,8800.0
ORD0011455,2024-04-07,20240407,CUS00336,3,EMP0059,Credit Card,Completed,10090.0,8180.0
ORD0010194,2024-04-08,20240408,CUS02882,6,EMP0118,Credit Card,Completed,1924.0,1150.0
ORD0009146,2024-04-08,20240408,CUS00909,7,EMP0127,Debit Card,Completed,1197.5,610.0
ORD0010098,2024-04-08,20240408,CUS01883,1,,Vodafone Cash,Completed,475.0,250.0
ORD0010501,2024-04-08,20240408,CUS00478,2,EMP0032,  InstaPay  ,Completed,5516.0,2840.0
ORD0004333,2024-04-08,20240408,CUS01208,14,EMP0195,Vodafone Cash,Completed,1051.0,590.0
ORD0004281,2024-04-08,20240408,CUS02154,6,EMP0124,Vodafone Cash,Completed,105.0,70.0
ORD0009457,2024-04-08,20240408,CUS02593,2,EMP0054,Credit Card,Completed,105.0,70.0
ORD0007089,2024-04-08,20240408,CUS00519,10,EMP0159,Vodafone Cash,Completed,694.0,390.0
ORD0011963,2024-04-08,20240408,CUS02198,12,EMP0177,Vodafone Cash,Completed,992.0,550.0
ORD0006023,2024-04-08,20240408,CUS02082,5,EMP0097,Debit Card,Completed,2167.5,1260.0
ORD0006356,2024-04-08,20240408,CUS01950,10,EMP0155,InstaPay,Completed,736.0,410.0
ORD0007535,2024-04-09,20240409,CUS00488,6,EMP0120,  Credit Card  ,Completed,2585.0,1370.0
ORD0005450,2024-04-09,20240409,CUS01768,10,EMP0155,Cash,Completed,400.0,240.0
ORD0001190,2024-04-09,20240409,CUS00746,8,EMP0144,Vodafone Cash,Completed,275.5,130.0
ORD0005370,2024-04-09,20240409,CUS00143,1,,Debit Card,Completed,3993.5,1990.0
ORD0010012,2024-04-09,20240409,CUS00509,7,EMP0133,Debit Card,Returned,1607.0,860.0
ORD0002040,2024-04-09,20240409,CUS00410,13,EMP0187,Fawry,Completed,1340.0,660.0
ORD0009977,2024-04-09,20240409,CUS01774,1,EMP0027,InstaPay,Completed,5833.0,4820.0
ORD0001907,2024-04-09,20240409,CUS01657,14,EMP0196,Debit Card,Completed,160.0,70.0
ORD0003067,2024-04-09,20240409,CUS02271,5,EMP0111,InstaPay,Completed,312.0,180.0
ORD0006687,2024-04-09,20240409,CUS00395,3,EMP0069,Fawry,Completed,820.0,410.0
ORD0001259,2024-04-09,20240409,CUS02118,3,EMP0059,Debit Card,Completed,720.0,340.0
ORD0003090,2024-04-09,20240409,CUS01888,1,EMP0023,InstaPay,Completed,274.0,130.0
ORD0009804,2024-04-09,20240409,CUS02612,1,EMP0011,InstaPay,Completed,3337.0,1740.0
ORD0010597,2024-04-10,20240410,CUS02028,6,,Vodafone Cash,Returned,430.0,210.0
ORD0004220,2024-04-10,20240410,CUS02909,13,EMP0191,Credit Card,Completed,152.0,80.0
ORD0003902,2024-04-10,20240410,CUS00967,2,EMP0037,  Debit Card  ,Completed,17485.5,13370.0
ORD0005668,2024-04-10,20240410,CUS02427,2,EMP0053,Cash,Completed,1438.5,760.0
ORD0004748,2024-04-10,20240410,CUS01401,9,EMP0151,  Vodafone Cash  ,Cancelled,430.0,210.0
ORD0006128,2024-04-10,20240410,CUS00778,6,EMP0121,Fawry,Completed,1314.0,720.0
ORD0001433,2024-04-10,20240410,CUS00934,4,EMP0085,Fawry,Completed,351.5,180.0
ORD0006282,2024-04-10,20240410,CUS00744,14,EMP0198,Vodafone Cash,Completed,13118.0,12610.0
ORD0005034,2024-04-10,20240410,CUS01624,1,EMP0025,Debit Card,Completed,1782.0,920.0
ORD0001932,2024-04-11,20240411,CUS00244,3,EMP0068,InstaPay,Returned,306.0,160.0
ORD0011315,2024-04-11,20240411,CUS02814,10,EMP0162,  Fawry  ,Completed,654.0,310.0
ORD0006288,2024-04-11,20240411,CUS00628,11,EMP0173,Debit Card,Completed,480.0,230.0
ORD0006296,2024-04-11,20240411,CUS01531,13,EMP0192,  Cash  ,Returned,764.0,390.0
ORD0006892,2024-04-11,20240411,CUS02651,1,EMP0021,  Fawry  ,Completed,3293.0,1700.0
ORD0004577,2024-04-11,20240411,CUS00025,6,EMP0118,Cash,Completed,864.5,450.0
ORD0007863,2024-04-11,20240411,CUS02124,1,EMP0013,  Cash  ,Completed,510.0,300.0
ORD0010040,2024-04-11,20240411,CUS02003,11,EMP0165,  Fawry  ,Completed,11590.0,9800.0
ORD0010541,2024-04-11,20240411,CUS00013,4,EMP0082,Vodafone Cash,Returned,1212.0,620.0
ORD0009361,2024-04-12,20240412,CUS01220,10,EMP0161,InstaPay,Completed,1720.0,860.0
ORD0006228,2024-04-12,20240412,CUS02974,12,EMP0176,  Fawry  ,Completed,1405.0,740.0
ORD0000041,2024-04-12,20240412,CUS00092,2,EMP0033,InstaPay,Completed,2332.0,1190.0
ORD0007645,2024-04-12,20240412,CUS01323,2,EMP0032,Fawry,Completed,2040.0,1000.0
ORD0001868,2024-04-12,20240412,CUS00866,2,EMP0030,  Credit Card  ,Completed,1152.0,600.0
ORD0001634,2024-04-12,20240412,CUS00107,12,EMP0176,Credit Card,Returned,822.0,440.0
ORD0005479,2024-04-13,20240413,CUS00865,7,EMP0128,Debit Card,Completed,590.0,290.0
ORD0004605,2024-04-13,20240413,CUS00700,3,EMP0058,Credit Card,Completed,184.0,110.0
ORD0001010,2024-04-13,20240413,CUS02089,1,EMP0006,  Vodafone Cash  ,Completed,855.0,420.0
ORD0005971,2024-04-13,20240413,CUS00330,1,EMP0008,  Vodafone Cash  ,Completed,8671.0,6300.0
ORD0000172,2024-04-13,20240413,CUS00199,2,EMP0052,InstaPay,Completed,1222.0,610.0
ORD0004017,2024-04-13,20240413,CUS00210,2,EMP0051,  Vodafone Cash  ,Completed,610.0,300.0
ORD0006200,2024-04-13,20240413,CUS02965,6,EMP0116,Credit Card,Returned,1052.0,560.0
ORD0007581,2024-04-13,20240413,CUS01226,4,EMP0079,Debit Card,Completed,5351.5,4180.0
ORD0000377,2024-04-13,20240413,CUS02635,10,EMP0156,  Vodafone Cash  ,Completed,347.5,170.0
ORD0003537,2024-04-13,20240413,CUS02984,7,EMP0128,Fawry,Completed,560.0,280.0
ORD0009676,2024-04-13,20240413,CUS01273,10,EMP0160,Vodafone Cash,Completed,7070.0,8100.0
ORD0003136,2024-04-13,20240413,CUS01027,1,EMP0024,InstaPay,Completed,1760.0,860.0
ORD0000047,2024-04-14,20240414,CUS00542,4,EMP0084,Debit Card,Completed,750.0,480.0
ORD0005362,2024-04-14,20240414,CUS01003,1,EMP0011,Credit Card,Completed,18475.0,13980.0
ORD0001529,2024-04-14,20240414,CUS00167,6,EMP0121,InstaPay,Completed,19800.0,15800.0
ORD0011548,2024-04-14,20240414,CUS02126,6,EMP0115,Vodafone Cash,Completed,947.0,550.0
ORD0009562,2024-04-14,20240414,CUS02220,2,EMP0033,Cash,Completed,2375.0,2000.0
ORD0010132,2024-04-14,20240414,CUS02492,2,EMP0029,Cash,Returned,517.0,270.0
ORD0006922,2024-04-14,20240414,CUS01273,12,EMP0184,  Debit Card  ,Returned,2253.5,1200.0
ORD0000930,2024-04-14,20240414,CUS00052,1,EMP0027,Fawry,Completed,1848.0,910.0
ORD0011356,2024-04-15,20240415,CUS02377,4,EMP0084,Cash,Completed,170.0,90.0
ORD0002887,2024-04-15,20240415,CUS00662,6,EMP0113,Cash,Completed,2023.0,1090.0
ORD0011774,2024-04-15,20240415,CUS02409,5,EMP0105,Vodafone Cash,Completed,940.0,440.0
ORD0010686,2024-04-15,20240415,CUS00331,2,EMP0046,  Cash  ,Completed,560.0,280.0
ORD0004253,2024-04-15,20240415,CUS02335,2,EMP0042,Fawry,Cancelled,2269.0,1150.0
ORD0007244,2024-04-15,20240415,CUS02163,3,,Credit Card,Completed,1852.5,950.0
ORD0003953,2024-04-15,20240415,CUS02479,4,EMP0091,  Debit Card  ,Completed,10770.0,8400.0
ORD0002068,2024-04-15,20240415,CUS00901,3,EMP0059,InstaPay,Completed,637.5,360.0
ORD0000441,2024-04-15,20240415,CUS01653,3,EMP0063,Credit Card,Completed,1432.0,730.0
ORD0001343,2024-04-15,20240415,CUS02862,11,EMP0168,  InstaPay  ,Cancelled,1920.0,930.0
ORD0007222,2024-04-15,20240415,CUS00454,9,EMP0146,Fawry,Cancelled,21600.0,19200.0
ORD0005660,2024-04-15,20240415,CUS01879,12,EMP0174,  InstaPay  ,Completed,450.0,220.0
ORD0010928,2024-04-15,20240415,CUS02186,1,EMP0022,Cash,Completed,700.0,340.0
ORD0004586,2024-04-15,20240415,CUS00120,8,EMP0139,Debit Card,Completed,961.0,460.0
ORD0003679,2024-04-16,20240416,CUS02690,6,EMP0118,  Fawry  ,Completed,133.0,70.0
ORD0011416,2024-04-16,20240416,CUS01484,7,EMP0131,Cash,Completed,2856.0,1890.0
ORD0004453,2024-04-16,20240416,CUS01017,3,EMP0073,Fawry,Completed,42240.0,42000.0
ORD0001437,2024-04-16,20240416,CUS00570,3,EMP0067,  Debit Card  ,Completed,1072.0,640.0
ORD0001681,2024-04-16,20240416,CUS02269,3,EMP0074,Cash,Completed,180.0,80.0
ORD0000384,2024-04-16,20240416,CUS00749,2,EMP0037,Cash,Completed,622.5,280.0
ORD0004401,2024-04-16,20240416,CUS02251,1,EMP0010,Debit Card,Completed,189.0,100.0
ORD0009300,2024-04-16,20240416,CUS00069,3,EMP0065,Vodafone Cash,Completed,228.0,110.0
ORD0006762,2024-04-16,20240416,CUS00102,2,EMP0052,  Cash  ,Completed,706.0,380.0
ORD0004286,2024-04-16,20240416,CUS01657,5,EMP0095,Cash,Returned,5640.0,4270.0
ORD0000423,2024-04-16,20240416,CUS01184,10,EMP0162,Vodafone Cash,Cancelled,6925.0,4960.0
ORD0007689,2024-04-16,20240416,CUS02316,11,EMP0164,Cash,Returned,15300.0,12000.0
ORD0001879,2024-04-16,20240416,CUS02327,3,EMP0061,Fawry,Completed,1170.0,570.0
ORD0009514,2024-04-16,20240416,CUS02938,5,EMP0096,Credit Card,Completed,952.0,470.0
ORD0010254,2024-04-17,20240417,CUS00368,3,EMP0071,  Fawry  ,Returned,10212.0,9000.0
ORD0006559,2024-04-17,20240417,CUS01023,8,,Cash,Completed,16938.0,14960.0
ORD0001804,2024-04-17,20240417,CUS02353,2,EMP0036,Fawry,Completed,1013.0,510.0
ORD0002605,2024-04-17,20240417,CUS00686,1,EMP0017,Vodafone Cash,Completed,1440.0,700.0
ORD0001025,2024-04-17,20240417,CUS00450,7,EMP0132,InstaPay,Returned,2114.0,1070.0
ORD0011098,2024-04-17,20240417,CUS00296,15,EMP0207,InstaPay,Completed,95.0,40.0
ORD0002187,2024-04-17,20240417,CUS00636,8,EMP0137,Debit Card,Completed,412.0,210.0
ORD0005383,2024-04-17,20240417,CUS00701,7,,InstaPay,Completed,3604.0,1870.0
ORD0006789,2024-04-17,20240417,CUS00112,5,EMP0108,InstaPay,Completed,3590.0,2370.0
ORD0011275,2024-04-17,20240417,CUS02731,2,EMP0033,  Fawry  ,Completed,2537.0,1860.0
ORD0008800,2024-04-17,20240417,CUS01621,4,EMP0093,Vodafone Cash,Completed,1105.0,610.0
ORD0009691,2024-04-17,20240417,CUS00990,6,EMP0123,Debit Card,Completed,4930.0,4210.0
ORD0010630,2024-04-17,20240417,CUS01010,15,EMP0208,InstaPay,Completed,105.0,70.0
ORD0006732,2024-04-17,20240417,CUS02474,10,EMP0163,Debit Card,Completed,940.0,460.0
ORD0011061,2024-04-18,20240418,CUS01399,10,EMP0155,  Vodafone Cash  ,Completed,38955.0,36280.0
ORD0011586,2024-04-18,20240418,CUS02936,3,EMP0077,InstaPay,Completed,2700.0,2400.0
ORD0000314,2024-04-18,20240418,CUS01543,1,EMP0023,InstaPay,Completed,2496.0,1590.0
ORD0005619,2024-04-18,20240418,CUS00410,1,EMP0024,Debit Card,Completed,814.0,400.0
ORD0011509,2024-04-18,20240418,CUS02229,14,EMP0197,Fawry,Completed,744.5,370.0
ORD0007720,2024-04-18,20240418,CUS00149,2,EMP0053,Cash,Completed,1213.0,620.0
ORD0006084,2024-04-18,20240418,CUS01916,10,EMP0152,Cash,Completed,530.5,290.0
ORD0010389,2024-04-18,20240418,CUS02084,7,EMP0135,  Fawry  ,Completed,76.5,40.0
ORD0001145,2024-04-19,20240419,CUS00662,13,EMP0191,  Debit Card  ,Completed,1548.0,940.0
ORD0011293,2024-04-19,20240419,CUS02195,2,EMP0033,Cash,Completed,1501.0,790.0
ORD0002007,2024-04-19,20240419,CUS01856,10,EMP0158,InstaPay,Completed,770.0,380.0
ORD0011304,2024-04-19,20240419,CUS00287,2,EMP0052,Fawry,Returned,85.0,50.0
ORD0008837,2024-04-19,20240419,CUS02429,6,EMP0124,Cash,Completed,490.0,250.0
ORD0008726,2024-04-19,20240419,CUS00028,4,EMP0094,InstaPay,Completed,152.0,70.0
ORD0006085,2024-04-19,20240419,CUS02281,3,EMP0056,InstaPay,Completed,85.0,40.0
ORD0001395,2024-04-19,20240419,CUS00965,14,EMP0197,Cash,Completed,1070.0,530.0
ORD0009321,2024-04-20,20240420,CUS01035,4,EMP0085,Fawry,Completed,230.0,110.0
ORD0001697,2024-04-20,20240420,CUS02700,5,EMP0098,Fawry,Completed,24700.0,19340.0
ORD0000937,2024-04-20,20240420,CUS01650,4,,Debit Card,Completed,5310.0,4700.0
ORD0003091,2024-04-20,20240420,CUS00967,4,EMP0092,  Debit Card  ,Completed,460.0,220.0
ORD0009962,2024-04-20,20240420,CUS00060,1,EMP0006,InstaPay,Completed,432.0,230.0
ORD0010861,2024-04-20,20240420,CUS01936,3,EMP0071,Debit Card,Returned,1031.0,520.0
ORD0005569,2024-04-20,20240420,CUS00688,4,EMP0086,Fawry,Completed,1381.5,770.0
ORD0011925,2024-04-20,20240420,CUS00427,5,EMP0103,Credit Card,Completed,683.0,350.0
ORD0011995,2024-04-21,20240421,CUS00496,10,EMP0153,Cash,Completed,2774.5,1370.0
ORD0007526,2024-04-21,20240421,CUS01945,10,EMP0160,Vodafone Cash,Returned,144.0,80.0
ORD0011247,2024-04-21,20240421,CUS02976,1,EMP0012,Fawry,Completed,437.0,230.0
ORD0000989,2024-04-21,20240421,CUS00132,3,EMP0060,InstaPay,Completed,12628.0,10000.0
ORD0010127,2024-04-21,20240421,CUS01519,2,EMP0033,Vodafone Cash,Completed,330.0,160.0
ORD0003710,2024-04-21,20240421,CUS01954,13,EMP0188,Credit Card,Returned,755.0,440.0
ORD0004927,2024-04-21,20240421,CUS01989,12,EMP0176,Credit Card,Completed,5490.0,4900.0
ORD0010787,2024-04-21,20240421,CUS02013,8,EMP0137,Debit Card,Completed,1115.0,560.0
ORD0001204,2024-04-21,20240421,CUS00652,14,EMP0194,Cash,Completed,1912.0,970.0
ORD0004606,2024-04-21,20240421,CUS00911,7,EMP0130,Debit Card,Cancelled,18276.0,15770.0
ORD0007057,2024-04-22,20240422,CUS00291,4,EMP0080,Credit Card,Completed,774.0,370.0
ORD0010162,2024-04-22,20240422,CUS02571,6,EMP0123,  Credit Card  ,Completed,180.0,80.0
ORD0001795,2024-04-22,20240422,CUS00850,3,EMP0070,Cash,Returned,1965.5,1440.0
ORD0002311,2024-04-22,20240422,CUS01307,3,EMP0057,Debit Card,Completed,160.0,70.0
ORD0002264,2024-04-22,20240422,CUS00732,1,EMP0019,Credit Card,Completed,1854.0,1060.0
ORD0008370,2024-04-22,20240422,CUS02341,13,EMP0189,Cash,Completed,11200.0,9000.0
ORD0009954,2024-04-22,20240422,CUS00330,3,EMP0061,InstaPay,Completed,180.0,80.0
ORD0004485,2024-04-22,20240422,CUS00679,4,EMP0079,Credit Card,Completed,2046.5,1010.0
ORD0006392,2024-04-22,20240422,CUS01480,15,EMP0211,Fawry,Completed,520.0,250.0
ORD0003671,2024-04-22,20240422,CUS00006,3,EMP0075,Vodafone Cash,Completed,1713.0,960.0
ORD0010532,2024-04-22,20240422,CUS00949,4,EMP0086,Vodafone Cash,Completed,230.0,110.0
ORD0000564,2024-04-22,20240422,CUS02261,4,EMP0080,Vodafone Cash,Completed,2734.0,1470.0
ORD0004524,2024-04-22,20240422,CUS01953,9,EMP0148,Credit Card,Completed,5200.0,4090.0
ORD0004968,2024-04-22,20240422,CUS02665,1,EMP0024,  Fawry  ,Cancelled,6070.0,4530.0
ORD0005436,2024-04-23,20240423,CUS02625,2,EMP0046,Credit Card,Returned,615.0,280.0
ORD0011823,2024-04-23,20240423,CUS00099,3,EMP0062,InstaPay,Completed,11060.0,9840.0
ORD0007463,2024-04-23,20240423,CUS00879,15,EMP0216,Cash,Completed,171.0,80.0
ORD0000093,2024-04-23,20240423,CUS00755,4,EMP0089,Fawry,Completed,240.0,120.0
ORD0010183,2024-04-23,20240423,CUS01645,1,EMP0015,Fawry,Completed,71347.0,64720.0
ORD0008328,2024-04-23,20240423,CUS00714,1,EMP0002,Cash,Returned,915.0,510.0
ORD0006121,2024-04-23,20240423,CUS02929,12,EMP0179,Debit Card,Completed,1378.0,720.0
ORD0007197,2024-04-23,20240423,CUS01043,9,EMP0147,Credit Card,Completed,130.0,60.0
ORD0011104,2024-04-23,20240423,CUS02128,3,EMP0061,Debit Card,Completed,810.0,420.0
ORD0009397,2024-04-23,20240423,CUS01319,6,EMP0124,Vodafone Cash,Completed,2490.0,1230.0
ORD0010800,2024-04-23,20240423,CUS00630,11,EMP0171,  InstaPay  ,Completed,961.5,530.0
ORD0001693,2024-04-23,20240423,CUS02822,3,,Credit Card,Completed,5600.0,4500.0
ORD0001591,2024-04-24,20240424,CUS02161,6,EMP0116,Vodafone Cash,Completed,225.0,150.0
ORD0011621,2024-04-24,20240424,CUS01450,12,EMP0176,Debit Card,Completed,401.0,180.0
ORD0006422,2024-04-24,20240424,CUS00621,5,EMP0108,Fawry,Completed,150.0,70.0
ORD0000190,2024-04-24,20240424,CUS00736,10,EMP0159,InstaPay,Completed,53666.0,45130.0
ORD0007146,2024-04-24,20240424,CUS01267,10,EMP0162,  Credit Card  ,Completed,2930.0,1550.0
ORD0003945,2024-04-24,20240424,CUS00179,6,EMP0124,Fawry,Completed,1890.0,1050.0
ORD0007406,2024-04-24,20240424,CUS01521,2,EMP0035,Debit Card,Completed,1272.0,650.0
ORD0001136,2024-04-25,20240425,CUS00271,1,EMP0026,Cash,Completed,272.0,170.0
ORD0002044,2024-04-25,20240425,CUS00373,7,EMP0134,Credit Card,Completed,777.0,390.0
ORD0008903,2024-04-25,20240425,CUS00162,8,EMP0143,InstaPay,Completed,708.5,430.0
ORD0004729,2024-04-25,20240425,CUS02997,14,EMP0195,Debit Card,Returned,260.0,120.0
ORD0008197,2024-04-25,20240425,CUS01205,11,EMP0170,Debit Card,Completed,960.0,480.0
ORD0006547,2024-04-25,20240425,CUS00418,2,EMP0053,Cash,Completed,912.0,480.0
ORD0011524,2024-04-25,20240425,CUS02518,2,EMP0034,Fawry,Completed,750.0,380.0
ORD0006100,2024-04-25,20240425,CUS00072,3,EMP0073,Vodafone Cash,Completed,133.0,70.0
ORD0005708,2024-04-25,20240425,CUS00195,5,EMP0106,Credit Card,Completed,16822.0,14340.0
ORD0002936,2024-04-26,20240426,CUS00959,9,EMP0149,Debit Card,Completed,13523.0,10660.0
ORD0008038,2024-04-26,20240426,CUS02648,2,EMP0046,  InstaPay  ,Completed,387.0,210.0
ORD0001783,2024-04-26,20240426,CUS02134,6,EMP0121,Vodafone Cash,Completed,18221.0,14370.0
ORD0004192,2024-04-26,20240426,CUS02331,5,EMP0098,Fawry,Completed,450.0,210.0
ORD0010242,2024-04-26,20240426,CUS01598,1,EMP0027,Fawry,Completed,405.0,270.0
ORD0005376,2024-04-26,20240426,CUS01533,4,EMP0081,  Fawry  ,Returned,300.0,150.0
ORD0011405,2024-04-26,20240426,CUS00423,5,,InstaPay,Completed,1836.0,1020.0
ORD0010759,2024-04-26,20240426,CUS00093,2,EMP0035,Fawry,Cancelled,2151.0,1180.0
ORD0001587,2024-04-26,20240426,CUS02013,4,,Debit Card,Completed,13420.0,11270.0
ORD0000728,2024-04-26,20240426,CUS01599,1,EMP0002,Credit Card,Completed,240.0,140.0
ORD0003249,2024-04-26,20240426,CUS01565,9,EMP0149,Vodafone Cash,Completed,376.0,230.0
ORD0010051,2024-04-26,20240426,CUS02443,13,EMP0186,Credit Card,Completed,1408.0,720.0
ORD0009875,2024-04-26,20240426,CUS01137,14,EMP0195,Debit Card,Completed,2123.0,1080.0
ORD0003723,2024-04-26,20240426,CUS01482,11,,  Cash  ,Completed,1051.5,510.0
ORD0005170,2024-04-26,20240426,CUS01057,2,EMP0045,  Vodafone Cash  ,Completed,380.0,180.0
ORD0007050,2024-04-26,20240426,CUS00301,15,EMP0215,Credit Card,Completed,426.0,210.0
ORD0010478,2024-04-26,20240426,CUS01260,8,EMP0138,Fawry,Completed,536.0,300.0
ORD0007886,2024-04-27,20240427,CUS01864,8,EMP0138,Vodafone Cash,Completed,3400.0,1660.0
ORD0008948,2024-04-27,20240427,CUS01252,3,,Debit Card,Completed,140.0,70.0
ORD0005293,2024-04-27,20240427,CUS01581,1,EMP0017,Cash,Returned,144.0,70.0
ORD0011418,2024-04-27,20240427,CUS02896,6,EMP0116,InstaPay,Completed,1682.0,940.0
ORD0000820,2024-04-27,20240427,CUS00863,5,EMP0106,Fawry,Completed,1502.0,730.0
ORD0011152,2024-04-27,20240427,CUS00166,12,EMP0182,Vodafone Cash,Completed,236.5,110.0
ORD0006724,2024-04-27,20240427,CUS02958,9,EMP0148,  Debit Card  ,Completed,268.0,130.0
ORD0006079,2024-04-27,20240427,CUS00953,9,EMP0145,Debit Card,Completed,446.5,230.0
ORD0004205,2024-04-27,20240427,CUS01208,14,EMP0203,Cash,Completed,659.0,360.0
ORD0002728,2024-04-27,20240427,CUS00919,1,EMP0016,  Vodafone Cash  ,Completed,11830.0,9460.0
ORD0004006,2024-04-28,20240428,CUS01657,3,EMP0076,Credit Card,Completed,3852.0,2810.0
ORD0007030,2024-04-28,20240428,CUS01307,7,EMP0133,  Debit Card  ,Completed,1344.0,670.0
ORD0003238,2024-04-28,20240428,CUS01144,7,EMP0131,Vodafone Cash,Completed,2089.0,1050.0
ORD0005233,2024-04-28,20240428,CUS02899,11,EMP0171,  Credit Card  ,Completed,2380.0,1160.0
ORD0002474,2024-04-28,20240428,CUS01363,8,EMP0137,Credit Card,Completed,1299.0,650.0
ORD0000580,2024-04-28,20240428,CUS02561,5,EMP0112,Cash,Completed,370.0,180.0
ORD0006784,2024-04-28,20240428,CUS02804,14,EMP0202,InstaPay,Completed,1152.0,650.0
ORD0007401,2024-04-28,20240428,CUS01636,2,EMP0054,InstaPay,Completed,2552.0,1390.0
ORD0008727,2024-04-28,20240428,CUS00542,2,,Cash,Completed,140.0,70.0
ORD0003047,2024-04-28,20240428,CUS01404,1,EMP0010,Cash,Returned,15900.0,12700.0
ORD0005126,2024-04-28,20240428,CUS02419,1,EMP0017,InstaPay,Completed,351.5,180.0
ORD0010063,2024-04-28,20240428,CUS00663,2,EMP0046,Cash,Completed,1428.0,1000.0
ORD0009795,2024-04-29,20240429,CUS01087,4,EMP0092,Fawry,Completed,18360.0,16000.0
ORD0009109,2024-04-29,20240429,CUS02195,4,EMP0084,InstaPay,Returned,703.0,360.0
ORD0001530,2024-04-29,20240429,CUS02911,2,EMP0036,InstaPay,Completed,4340.0,2350.0
ORD0005671,2024-04-29,20240429,CUS01831,14,EMP0203,InstaPay,Completed,312.0,180.0
ORD0010034,2024-04-29,20240429,CUS00521,1,EMP0006,Fawry,Completed,1642.5,1090.0
ORD0010366,2024-04-29,20240429,CUS00264,6,EMP0126,InstaPay,Completed,3483.5,1800.0
ORD0002067,2024-04-29,20240429,CUS00103,4,EMP0079,InstaPay,Completed,616.0,380.0
ORD0001684,2024-04-29,20240429,CUS01524,3,EMP0069,  Cash  ,Completed,539.0,270.0
ORD0000304,2024-04-29,20240429,CUS02413,3,EMP0071,InstaPay,Completed,300.0,140.0
ORD0010545,2024-04-30,20240430,CUS01132,2,EMP0037,  InstaPay  ,Completed,1296.0,680.0
ORD0003894,2024-04-30,20240430,CUS01163,3,EMP0063,Credit Card,Completed,357.0,210.0
ORD0011783,2024-04-30,20240430,CUS01552,12,EMP0175,InstaPay,Completed,1080.0,680.0
ORD0001647,2024-04-30,20240430,CUS01924,8,EMP0144,Debit Card,Returned,3220.0,2090.0
ORD0004463,2024-04-30,20240430,CUS01994,13,EMP0190,Vodafone Cash,Completed,1150.0,550.0
ORD0003134,2024-04-30,20240430,CUS00262,1,EMP0003,Credit Card,Completed,10000.0,8000.0
ORD0002353,2024-04-30,20240430,CUS01784,3,EMP0058,Cash,Completed,1221.0,620.0
